kode_provinsi,nama_provinsi,kode_kabkota,nama_kabkota,tahun,persen_kelahiran
11,"Prov. Nanggroe Aceh Darussalam",1101,"Kab. Simeulue",2005,61.2
11,"Prov. Nanggroe Aceh Darussalam",1101,"Kab. Simeulue",2006,60.44
11,"Prov. Nanggroe Aceh Darussalam",1101,"Kab. Simeulue",2007,73.61
11,"Prov. Nanggroe Aceh Darussalam",1101,"Kab. Simeulue",2008,56.36
11,"Prov. Nanggroe Aceh Darussalam",1101,"Kab. Simeulue",2009,71.93
11,"Prov. Nanggroe Aceh Darussalam",1102,"Kab. Aceh Singkil",2005,48.51
11,"Prov. Nanggroe Aceh Darussalam",1102,"Kab. Aceh Singkil",2006,66.51
11,"Prov. Nanggroe Aceh Darussalam",1102,"Kab. Aceh Singkil",2007,53.77
11,"Prov. Nanggroe Aceh Darussalam",1102,"Kab. Aceh Singkil",2008,69.47
11,"Prov. Nanggroe Aceh Darussalam",1102,"Kab. Aceh Singkil",2009,41.76
11,"Prov. Nanggroe Aceh Darussalam",1103,"Kab. Aceh Selatan",2005,50.08
11,"Prov. Nanggroe Aceh Darussalam",1103,"Kab. Aceh Selatan",2006,57.14
11,"Prov. Nanggroe Aceh Darussalam",1103,"Kab. Aceh Selatan",2007,60.14
11,"Prov. Nanggroe Aceh Darussalam",1103,"Kab. Aceh Selatan",2008,68.05
11,"Prov. Nanggroe Aceh Darussalam",1103,"Kab. Aceh Selatan",2009,62.5
11,"Prov. Nanggroe Aceh Darussalam",1104,"Kab. Aceh Tenggara",2005,67.88
11,"Prov. Nanggroe Aceh Darussalam",1104,"Kab. Aceh Tenggara",2006,59.58
11,"Prov. Nanggroe Aceh Darussalam",1104,"Kab. Aceh Tenggara",2007,78.55
11,"Prov. Nanggroe Aceh Darussalam",1104,"Kab. Aceh Tenggara",2008,74.51
11,"Prov. Nanggroe Aceh Darussalam",1104,"Kab. Aceh Tenggara",2009,82.12
11,"Prov. Nanggroe Aceh Darussalam",1105,"Kab. Aceh Timur",2005,71.73
11,"Prov. Nanggroe Aceh Darussalam",1105,"Kab. Aceh Timur",2006,76.65
11,"Prov. Nanggroe Aceh Darussalam",1105,"Kab. Aceh Timur",2007,69.07
11,"Prov. Nanggroe Aceh Darussalam",1105,"Kab. Aceh Timur",2008,82.66
11,"Prov. Nanggroe Aceh Darussalam",1105,"Kab. Aceh Timur",2009,66.21
11,"Prov. Nanggroe Aceh Darussalam",1106,"Kab. Aceh Tengah",2005,76.91
11,"Prov. Nanggroe Aceh Darussalam",1106,"Kab. Aceh Tengah",2006,73.91
11,"Prov. Nanggroe Aceh Darussalam",1106,"Kab. Aceh Tengah",2007,93.46
11,"Prov. Nanggroe Aceh Darussalam",1106,"Kab. Aceh Tengah",2008,87.6
11,"Prov. Nanggroe Aceh Darussalam",1106,"Kab. Aceh Tengah",2009,82.06
11,"Prov. Nanggroe Aceh Darussalam",1107,"Kab. Aceh Barat",2005,62.56
11,"Prov. Nanggroe Aceh Darussalam",1107,"Kab. Aceh Barat",2006,57.15
11,"Prov. Nanggroe Aceh Darussalam",1107,"Kab. Aceh Barat",2007,58.3
11,"Prov. Nanggroe Aceh Darussalam",1107,"Kab. Aceh Barat",2008,59.92
11,"Prov. Nanggroe Aceh Darussalam",1107,"Kab. Aceh Barat",2009,34.8
11,"Prov. Nanggroe Aceh Darussalam",1108,"Kab. Aceh Besar",2005,91.44
11,"Prov. Nanggroe Aceh Darussalam",1108,"Kab. Aceh Besar",2006,96.96
11,"Prov. Nanggroe Aceh Darussalam",1108,"Kab. Aceh Besar",2007,94.25
11,"Prov. Nanggroe Aceh Darussalam",1108,"Kab. Aceh Besar",2008,91.38
11,"Prov. Nanggroe Aceh Darussalam",1108,"Kab. Aceh Besar",2009,67.05
11,"Prov. Nanggroe Aceh Darussalam",1109,"Kab. Pidie",2005,89.27
11,"Prov. Nanggroe Aceh Darussalam",1109,"Kab. Pidie",2006,86.11
11,"Prov. Nanggroe Aceh Darussalam",1109,"Kab. Pidie",2007,85.49
11,"Prov. Nanggroe Aceh Darussalam",1109,"Kab. Pidie",2008,92.77
11,"Prov. Nanggroe Aceh Darussalam",1109,"Kab. Pidie",2009,68.12
11,"Prov. Nanggroe Aceh Darussalam",1110,"Kab. Bireuen",2005,86.23
11,"Prov. Nanggroe Aceh Darussalam",1110,"Kab. Bireuen",2006,81.1
11,"Prov. Nanggroe Aceh Darussalam",1110,"Kab. Bireuen",2007,86.31
11,"Prov. Nanggroe Aceh Darussalam",1110,"Kab. Bireuen",2008,82.96
11,"Prov. Nanggroe Aceh Darussalam",1110,"Kab. Bireuen",2009,72.31
11,"Prov. Nanggroe Aceh Darussalam",1111,"Kab. Aceh Utara",2005,78.38
11,"Prov. Nanggroe Aceh Darussalam",1111,"Kab. Aceh Utara",2006,63.28
11,"Prov. Nanggroe Aceh Darussalam",1111,"Kab. Aceh Utara",2007,84.41
11,"Prov. Nanggroe Aceh Darussalam",1111,"Kab. Aceh Utara",2008,79.09
11,"Prov. Nanggroe Aceh Darussalam",1111,"Kab. Aceh Utara",2009,89.37
11,"Prov. Nanggroe Aceh Darussalam",1112,"Kab. Aceh Barat Daya",2005,81.87
11,"Prov. Nanggroe Aceh Darussalam",1112,"Kab. Aceh Barat Daya",2006,84.82
11,"Prov. Nanggroe Aceh Darussalam",1112,"Kab. Aceh Barat Daya",2007,62.34
11,"Prov. Nanggroe Aceh Darussalam",1112,"Kab. Aceh Barat Daya",2008,72.64
11,"Prov. Nanggroe Aceh Darussalam",1112,"Kab. Aceh Barat Daya",2009,62.74
11,"Prov. Nanggroe Aceh Darussalam",1113,"Kab. Gayo Lues",2005,59.25
11,"Prov. Nanggroe Aceh Darussalam",1113,"Kab. Gayo Lues",2006,56.86
11,"Prov. Nanggroe Aceh Darussalam",1113,"Kab. Gayo Lues",2007,36.37
11,"Prov. Nanggroe Aceh Darussalam",1113,"Kab. Gayo Lues",2008,54.49
11,"Prov. Nanggroe Aceh Darussalam",1113,"Kab. Gayo Lues",2009,45.33
11,"Prov. Nanggroe Aceh Darussalam",1114,"Kab. Aceh Tamiang",2005,69.94
11,"Prov. Nanggroe Aceh Darussalam",1114,"Kab. Aceh Tamiang",2006,84.72
11,"Prov. Nanggroe Aceh Darussalam",1114,"Kab. Aceh Tamiang",2007,75.48
11,"Prov. Nanggroe Aceh Darussalam",1114,"Kab. Aceh Tamiang",2008,87.91
11,"Prov. Nanggroe Aceh Darussalam",1114,"Kab. Aceh Tamiang",2009,91.2
11,"Prov. Nanggroe Aceh Darussalam",1115,"Kab. Nagan Raya",2005,63.88
11,"Prov. Nanggroe Aceh Darussalam",1115,"Kab. Nagan Raya",2006,59.6
11,"Prov. Nanggroe Aceh Darussalam",1115,"Kab. Nagan Raya",2007,78.44
11,"Prov. Nanggroe Aceh Darussalam",1115,"Kab. Nagan Raya",2008,81.58
11,"Prov. Nanggroe Aceh Darussalam",1115,"Kab. Nagan Raya",2009,60.5
11,"Prov. Nanggroe Aceh Darussalam",1116,"Kab. Aceh Jaya",2005,55.99
11,"Prov. Nanggroe Aceh Darussalam",1116,"Kab. Aceh Jaya",2006,66.14
11,"Prov. Nanggroe Aceh Darussalam",1116,"Kab. Aceh Jaya",2007,77.14
11,"Prov. Nanggroe Aceh Darussalam",1116,"Kab. Aceh Jaya",2008,72.79
11,"Prov. Nanggroe Aceh Darussalam",1116,"Kab. Aceh Jaya",2009,48.92
11,"Prov. Nanggroe Aceh Darussalam",1117,"Kab. Bener Meriah",2005,76.26
11,"Prov. Nanggroe Aceh Darussalam",1117,"Kab. Bener Meriah",2006,84.75
11,"Prov. Nanggroe Aceh Darussalam",1117,"Kab. Bener Meriah",2007,77.17
11,"Prov. Nanggroe Aceh Darussalam",1117,"Kab. Bener Meriah",2008,90.87
11,"Prov. Nanggroe Aceh Darussalam",1117,"Kab. Bener Meriah",2009,88.78
11,"Prov. Nanggroe Aceh Darussalam",1118,"Kab. Pidie Jaya",2005,0
11,"Prov. Nanggroe Aceh Darussalam",1118,"Kab. Pidie Jaya",2006,0
11,"Prov. Nanggroe Aceh Darussalam",1118,"Kab. Pidie Jaya",2007,91.48
11,"Prov. Nanggroe Aceh Darussalam",1118,"Kab. Pidie Jaya",2008,87.32
11,"Prov. Nanggroe Aceh Darussalam",1118,"Kab. Pidie Jaya",2009,95.42
11,"Prov. Nanggroe Aceh Darussalam",1171,"Kota Banda Aceh",2005,99.49
11,"Prov. Nanggroe Aceh Darussalam",1171,"Kota Banda Aceh",2006,100
11,"Prov. Nanggroe Aceh Darussalam",1171,"Kota Banda Aceh",2007,99.49
11,"Prov. Nanggroe Aceh Darussalam",1171,"Kota Banda Aceh",2008,100
11,"Prov. Nanggroe Aceh Darussalam",1171,"Kota Banda Aceh",2009,100
11,"Prov. Nanggroe Aceh Darussalam",1172,"Kota Sabang",2005,83.87
11,"Prov. Nanggroe Aceh Darussalam",1172,"Kota Sabang",2006,90.48
11,"Prov. Nanggroe Aceh Darussalam",1172,"Kota Sabang",2007,96.09
11,"Prov. Nanggroe Aceh Darussalam",1172,"Kota Sabang",2008,94.65
11,"Prov. Nanggroe Aceh Darussalam",1172,"Kota Sabang",2009,96.23
11,"Prov. Nanggroe Aceh Darussalam",1173,"Kota Langsa",2005,91.01
11,"Prov. Nanggroe Aceh Darussalam",1173,"Kota Langsa",2006,93.5
11,"Prov. Nanggroe Aceh Darussalam",1173,"Kota Langsa",2007,97.97
11,"Prov. Nanggroe Aceh Darussalam",1173,"Kota Langsa",2008,96.43
11,"Prov. Nanggroe Aceh Darussalam",1173,"Kota Langsa",2009,96.19
11,"Prov. Nanggroe Aceh Darussalam",1174,"Kota Lhokseumawe",2005,92.51
11,"Prov. Nanggroe Aceh Darussalam",1174,"Kota Lhokseumawe",2006,90.13
11,"Prov. Nanggroe Aceh Darussalam",1174,"Kota Lhokseumawe",2007,96.99
11,"Prov. Nanggroe Aceh Darussalam",1174,"Kota Lhokseumawe",2008,96.33
11,"Prov. Nanggroe Aceh Darussalam",1174,"Kota Lhokseumawe",2009,93.42
11,"Prov. Nanggroe Aceh Darussalam",1175,"Kota Subulussalam",2005,0
11,"Prov. Nanggroe Aceh Darussalam",1175,"Kota Subulussalam",2006,0
11,"Prov. Nanggroe Aceh Darussalam",1175,"Kota Subulussalam",2007,76.93
11,"Prov. Nanggroe Aceh Darussalam",1175,"Kota Subulussalam",2008,65.25
11,"Prov. Nanggroe Aceh Darussalam",1175,"Kota Subulussalam",2009,81.82
12,"Prov. Sumatera Utara",1201,"Kab. Nias",2005,58.14
12,"Prov. Sumatera Utara",1201,"Kab. Nias",2006,47.57
12,"Prov. Sumatera Utara",1201,"Kab. Nias",2007,45.96
12,"Prov. Sumatera Utara",1201,"Kab. Nias",2008,53.8
12,"Prov. Sumatera Utara",1201,"Kab. Nias",2009,33.95
12,"Prov. Sumatera Utara",1202,"Kab. Mandailing Natal",2005,59.73
12,"Prov. Sumatera Utara",1202,"Kab. Mandailing Natal",2006,44.95
12,"Prov. Sumatera Utara",1202,"Kab. Mandailing Natal",2007,55.12
12,"Prov. Sumatera Utara",1202,"Kab. Mandailing Natal",2008,62.46
12,"Prov. Sumatera Utara",1202,"Kab. Mandailing Natal",2009,53.45
12,"Prov. Sumatera Utara",1203,"Kab. Tapanuli Selatan",2005,63.21
12,"Prov. Sumatera Utara",1203,"Kab. Tapanuli Selatan",2006,64.21
12,"Prov. Sumatera Utara",1203,"Kab. Tapanuli Selatan",2007,60.99
12,"Prov. Sumatera Utara",1203,"Kab. Tapanuli Selatan",2008,72.3
12,"Prov. Sumatera Utara",1203,"Kab. Tapanuli Selatan",2009,62.52
12,"Prov. Sumatera Utara",1204,"Kab. Tapanuli Tengah",2005,86.33
12,"Prov. Sumatera Utara",1204,"Kab. Tapanuli Tengah",2006,85.67
12,"Prov. Sumatera Utara",1204,"Kab. Tapanuli Tengah",2007,77.57
12,"Prov. Sumatera Utara",1204,"Kab. Tapanuli Tengah",2008,84.78
12,"Prov. Sumatera Utara",1204,"Kab. Tapanuli Tengah",2009,69.94
12,"Prov. Sumatera Utara",1205,"Kab. Tapanuli Utara",2005,84.42
12,"Prov. Sumatera Utara",1205,"Kab. Tapanuli Utara",2006,84.84
12,"Prov. Sumatera Utara",1205,"Kab. Tapanuli Utara",2007,82.88
12,"Prov. Sumatera Utara",1205,"Kab. Tapanuli Utara",2008,82.27
12,"Prov. Sumatera Utara",1205,"Kab. Tapanuli Utara",2009,67.33
12,"Prov. Sumatera Utara",1206,"Kab. Toba Samosir",2005,94.1
12,"Prov. Sumatera Utara",1206,"Kab. Toba Samosir",2006,95.41
12,"Prov. Sumatera Utara",1206,"Kab. Toba Samosir",2007,84.68
12,"Prov. Sumatera Utara",1206,"Kab. Toba Samosir",2008,85.88
12,"Prov. Sumatera Utara",1206,"Kab. Toba Samosir",2009,71.56
12,"Prov. Sumatera Utara",1207,"Kab. Labuhan Batu",2005,93.43
12,"Prov. Sumatera Utara",1207,"Kab. Labuhan Batu",2006,87.06
12,"Prov. Sumatera Utara",1207,"Kab. Labuhan Batu",2007,78.3
12,"Prov. Sumatera Utara",1207,"Kab. Labuhan Batu",2008,85.57
12,"Prov. Sumatera Utara",1207,"Kab. Labuhan Batu",2009,65.98
12,"Prov. Sumatera Utara",1208,"Kab. Asahan",2005,84.41
12,"Prov. Sumatera Utara",1208,"Kab. Asahan",2006,83.83
12,"Prov. Sumatera Utara",1208,"Kab. Asahan",2007,82.93
12,"Prov. Sumatera Utara",1208,"Kab. Asahan",2008,89.01
12,"Prov. Sumatera Utara",1208,"Kab. Asahan",2009,94.5
12,"Prov. Sumatera Utara",1209,"Kab. Simalungun",2005,84.82
12,"Prov. Sumatera Utara",1209,"Kab. Simalungun",2006,88.58
12,"Prov. Sumatera Utara",1209,"Kab. Simalungun",2007,83.75
12,"Prov. Sumatera Utara",1209,"Kab. Simalungun",2008,89.85
12,"Prov. Sumatera Utara",1209,"Kab. Simalungun",2009,98.43
12,"Prov. Sumatera Utara",1210,"Kab. Dairi",2005,70.74
12,"Prov. Sumatera Utara",1210,"Kab. Dairi",2006,74.5
12,"Prov. Sumatera Utara",1210,"Kab. Dairi",2007,79.75
12,"Prov. Sumatera Utara",1210,"Kab. Dairi",2008,72.24
12,"Prov. Sumatera Utara",1210,"Kab. Dairi",2009,57.72
12,"Prov. Sumatera Utara",1211,"Kab. Karo",2005,94.79
12,"Prov. Sumatera Utara",1211,"Kab. Karo",2006,96.84
12,"Prov. Sumatera Utara",1211,"Kab. Karo",2007,95.6
12,"Prov. Sumatera Utara",1211,"Kab. Karo",2008,97.39
12,"Prov. Sumatera Utara",1211,"Kab. Karo",2009,92.81
12,"Prov. Sumatera Utara",1212,"Kab. Deli Serdang",2005,98.27
12,"Prov. Sumatera Utara",1212,"Kab. Deli Serdang",2006,95.16
12,"Prov. Sumatera Utara",1212,"Kab. Deli Serdang",2007,96.76
12,"Prov. Sumatera Utara",1212,"Kab. Deli Serdang",2008,96.65
12,"Prov. Sumatera Utara",1212,"Kab. Deli Serdang",2009,89.2
12,"Prov. Sumatera Utara",1213,"Kab. Langkat",2005,80.9
12,"Prov. Sumatera Utara",1213,"Kab. Langkat",2006,92.3
12,"Prov. Sumatera Utara",1213,"Kab. Langkat",2007,90.83
12,"Prov. Sumatera Utara",1213,"Kab. Langkat",2008,88.76
12,"Prov. Sumatera Utara",1213,"Kab. Langkat",2009,90.85
12,"Prov. Sumatera Utara",1214,"Kab. Nias Selatan",2005,54.12
12,"Prov. Sumatera Utara",1214,"Kab. Nias Selatan",2006,38.04
12,"Prov. Sumatera Utara",1214,"Kab. Nias Selatan",2007,31.47
12,"Prov. Sumatera Utara",1214,"Kab. Nias Selatan",2008,30.16
12,"Prov. Sumatera Utara",1214,"Kab. Nias Selatan",2009,19.08
12,"Prov. Sumatera Utara",1215,"Kab. Humbang Hasundutan",2005,76
12,"Prov. Sumatera Utara",1215,"Kab. Humbang Hasundutan",2006,81.04
12,"Prov. Sumatera Utara",1215,"Kab. Humbang Hasundutan",2007,81.22
12,"Prov. Sumatera Utara",1215,"Kab. Humbang Hasundutan",2008,76.92
12,"Prov. Sumatera Utara",1215,"Kab. Humbang Hasundutan",2009,65.92
12,"Prov. Sumatera Utara",1216,"Kab. Pakpak Bharat",2005,46.53
12,"Prov. Sumatera Utara",1216,"Kab. Pakpak Bharat",2006,75.61
12,"Prov. Sumatera Utara",1216,"Kab. Pakpak Bharat",2007,53.39
12,"Prov. Sumatera Utara",1216,"Kab. Pakpak Bharat",2008,55.56
12,"Prov. Sumatera Utara",1216,"Kab. Pakpak Bharat",2009,61.25
12,"Prov. Sumatera Utara",1217,"Kab. Samosir",2005,78.65
12,"Prov. Sumatera Utara",1217,"Kab. Samosir",2006,74.84
12,"Prov. Sumatera Utara",1217,"Kab. Samosir",2007,78.16
12,"Prov. Sumatera Utara",1217,"Kab. Samosir",2008,78.72
12,"Prov. Sumatera Utara",1217,"Kab. Samosir",2009,73.56
12,"Prov. Sumatera Utara",1218,"Kab. Serdang Bedagai",2005,77.57
12,"Prov. Sumatera Utara",1218,"Kab. Serdang Bedagai",2006,73.26
12,"Prov. Sumatera Utara",1218,"Kab. Serdang Bedagai",2007,89.91
12,"Prov. Sumatera Utara",1218,"Kab. Serdang Bedagai",2008,90.88
12,"Prov. Sumatera Utara",1218,"Kab. Serdang Bedagai",2009,97.7
12,"Prov. Sumatera Utara",1219,"Kab. Batu Bara",2005,0
12,"Prov. Sumatera Utara",1219,"Kab. Batu Bara",2006,0
12,"Prov. Sumatera Utara",1219,"Kab. Batu Bara",2007,86.41
12,"Prov. Sumatera Utara",1219,"Kab. Batu Bara",2008,81.32
12,"Prov. Sumatera Utara",1219,"Kab. Batu Bara",2009,73.27
12,"Prov. Sumatera Utara",1220,"Kab. Padang Lawas Utara",2005,0
12,"Prov. Sumatera Utara",1220,"Kab. Padang Lawas Utara",2006,0
12,"Prov. Sumatera Utara",1220,"Kab. Padang Lawas Utara",2007,0
12,"Prov. Sumatera Utara",1220,"Kab. Padang Lawas Utara",2008,0
12,"Prov. Sumatera Utara",1220,"Kab. Padang Lawas Utara",2009,50.73
12,"Prov. Sumatera Utara",1221,"Kab. Padang Lawas",2005,0
12,"Prov. Sumatera Utara",1221,"Kab. Padang Lawas",2006,0
12,"Prov. Sumatera Utara",1221,"Kab. Padang Lawas",2007,0
12,"Prov. Sumatera Utara",1221,"Kab. Padang Lawas",2008,0
12,"Prov. Sumatera Utara",1221,"Kab. Padang Lawas",2009,63.38
12,"Prov. Sumatera Utara",1271,"Kota Sibolga",2005,96.2
12,"Prov. Sumatera Utara",1271,"Kota Sibolga",2006,92.42
12,"Prov. Sumatera Utara",1271,"Kota Sibolga",2007,96.55
12,"Prov. Sumatera Utara",1271,"Kota Sibolga",2008,97.75
12,"Prov. Sumatera Utara",1271,"Kota Sibolga",2009,96.71
12,"Prov. Sumatera Utara",1272,"Kota Tanjung Balai",2005,98.19
12,"Prov. Sumatera Utara",1272,"Kota Tanjung Balai",2006,99.67
12,"Prov. Sumatera Utara",1272,"Kota Tanjung Balai",2007,98.29
12,"Prov. Sumatera Utara",1272,"Kota Tanjung Balai",2008,96.68
12,"Prov. Sumatera Utara",1272,"Kota Tanjung Balai",2009,93.82
12,"Prov. Sumatera Utara",1273,"Kota Pematang Siantar",2005,99.62
12,"Prov. Sumatera Utara",1273,"Kota Pematang Siantar",2006,98.51
12,"Prov. Sumatera Utara",1273,"Kota Pematang Siantar",2007,100
12,"Prov. Sumatera Utara",1273,"Kota Pematang Siantar",2008,98.58
12,"Prov. Sumatera Utara",1273,"Kota Pematang Siantar",2009,95.54
12,"Prov. Sumatera Utara",1274,"Kota Tebing Tinggi",2005,96.88
12,"Prov. Sumatera Utara",1274,"Kota Tebing Tinggi",2006,98.17
12,"Prov. Sumatera Utara",1274,"Kota Tebing Tinggi",2007,98.06
12,"Prov. Sumatera Utara",1274,"Kota Tebing Tinggi",2008,99.54
12,"Prov. Sumatera Utara",1274,"Kota Tebing Tinggi",2009,100
12,"Prov. Sumatera Utara",1275,"Kota Medan",2005,99.52
12,"Prov. Sumatera Utara",1275,"Kota Medan",2006,97.59
12,"Prov. Sumatera Utara",1275,"Kota Medan",2007,99.29
12,"Prov. Sumatera Utara",1275,"Kota Medan",2008,100
12,"Prov. Sumatera Utara",1275,"Kota Medan",2009,96.3
12,"Prov. Sumatera Utara",1276,"Kota Binjai",2005,90.49
12,"Prov. Sumatera Utara",1276,"Kota Binjai",2006,97.93
12,"Prov. Sumatera Utara",1276,"Kota Binjai",2007,99.58
12,"Prov. Sumatera Utara",1276,"Kota Binjai",2008,99.22
12,"Prov. Sumatera Utara",1276,"Kota Binjai",2009,100
12,"Prov. Sumatera Utara",1277,"Kota Padangsidimpuan",2005,92.81
12,"Prov. Sumatera Utara",1277,"Kota Padangsidimpuan",2006,92.64
12,"Prov. Sumatera Utara",1277,"Kota Padangsidimpuan",2007,97.03
12,"Prov. Sumatera Utara",1277,"Kota Padangsidimpuan",2008,93.61
12,"Prov. Sumatera Utara",1277,"Kota Padangsidimpuan",2009,76.84
13,"Prov. Sumatera Barat",1301,"Kab. Kepulauan Mentawai",2005,54.72
13,"Prov. Sumatera Barat",1301,"Kab. Kepulauan Mentawai",2006,49.48
13,"Prov. Sumatera Barat",1301,"Kab. Kepulauan Mentawai",2007,32.32
13,"Prov. Sumatera Barat",1301,"Kab. Kepulauan Mentawai",2008,37.65
13,"Prov. Sumatera Barat",1301,"Kab. Kepulauan Mentawai",2009,12.5
13,"Prov. Sumatera Barat",1302,"Kab. Pesisir Selatan",2005,91.63
13,"Prov. Sumatera Barat",1302,"Kab. Pesisir Selatan",2006,87.46
13,"Prov. Sumatera Barat",1302,"Kab. Pesisir Selatan",2007,83.81
13,"Prov. Sumatera Barat",1302,"Kab. Pesisir Selatan",2008,86.81
13,"Prov. Sumatera Barat",1302,"Kab. Pesisir Selatan",2009,72.85
13,"Prov. Sumatera Barat",1303,"Kab. Solok",2005,81.67
13,"Prov. Sumatera Barat",1303,"Kab. Solok",2006,73.73
13,"Prov. Sumatera Barat",1303,"Kab. Solok",2007,72.53
13,"Prov. Sumatera Barat",1303,"Kab. Solok",2008,82.42
13,"Prov. Sumatera Barat",1303,"Kab. Solok",2009,63.68
13,"Prov. Sumatera Barat",1304,"Kab. Sijunjung",2005,59.58
13,"Prov. Sumatera Barat",1304,"Kab. Sijunjung",2006,72.5
13,"Prov. Sumatera Barat",1304,"Kab. Sijunjung",2007,75.46
13,"Prov. Sumatera Barat",1304,"Kab. Sijunjung",2008,69.4
13,"Prov. Sumatera Barat",1304,"Kab. Sijunjung",2009,65.32
13,"Prov. Sumatera Barat",1305,"Kab. Tanah Datar",2005,95.01
13,"Prov. Sumatera Barat",1305,"Kab. Tanah Datar",2006,90.72
13,"Prov. Sumatera Barat",1305,"Kab. Tanah Datar",2007,96.76
13,"Prov. Sumatera Barat",1305,"Kab. Tanah Datar",2008,94.02
13,"Prov. Sumatera Barat",1305,"Kab. Tanah Datar",2009,68.03
13,"Prov. Sumatera Barat",1306,"Kab. Padang Pariaman",2005,83.4
13,"Prov. Sumatera Barat",1306,"Kab. Padang Pariaman",2006,91.16
13,"Prov. Sumatera Barat",1306,"Kab. Padang Pariaman",2007,88.49
13,"Prov. Sumatera Barat",1306,"Kab. Padang Pariaman",2008,92.53
13,"Prov. Sumatera Barat",1306,"Kab. Padang Pariaman",2009,76.67
13,"Prov. Sumatera Barat",1307,"Kab. Agam",2005,95.37
13,"Prov. Sumatera Barat",1307,"Kab. Agam",2006,95.82
13,"Prov. Sumatera Barat",1307,"Kab. Agam",2007,94.5
13,"Prov. Sumatera Barat",1307,"Kab. Agam",2008,95
13,"Prov. Sumatera Barat",1307,"Kab. Agam",2009,91.87
13,"Prov. Sumatera Barat",1308,"Kab. Lima Puluh Kota",2005,93.58
13,"Prov. Sumatera Barat",1308,"Kab. Lima Puluh Kota",2006,91.94
13,"Prov. Sumatera Barat",1308,"Kab. Lima Puluh Kota",2007,91.81
13,"Prov. Sumatera Barat",1308,"Kab. Lima Puluh Kota",2008,94.6
13,"Prov. Sumatera Barat",1308,"Kab. Lima Puluh Kota",2009,82.41
13,"Prov. Sumatera Barat",1309,"Kab. Pasaman",2005,72.63
13,"Prov. Sumatera Barat",1309,"Kab. Pasaman",2006,74.28
13,"Prov. Sumatera Barat",1309,"Kab. Pasaman",2007,57.17
13,"Prov. Sumatera Barat",1309,"Kab. Pasaman",2008,72.85
13,"Prov. Sumatera Barat",1309,"Kab. Pasaman",2009,65.71
13,"Prov. Sumatera Barat",1310,"Kab. Solok Selatan",2005,64.72
13,"Prov. Sumatera Barat",1310,"Kab. Solok Selatan",2006,64.19
13,"Prov. Sumatera Barat",1310,"Kab. Solok Selatan",2007,72.03
13,"Prov. Sumatera Barat",1310,"Kab. Solok Selatan",2008,63.84
13,"Prov. Sumatera Barat",1310,"Kab. Solok Selatan",2009,68.7
13,"Prov. Sumatera Barat",1311,"Kab. Dharmas Raya",2005,77.28
13,"Prov. Sumatera Barat",1311,"Kab. Dharmas Raya",2006,78.51
13,"Prov. Sumatera Barat",1311,"Kab. Dharmas Raya",2007,77.65
13,"Prov. Sumatera Barat",1311,"Kab. Dharmas Raya",2008,80.45
13,"Prov. Sumatera Barat",1311,"Kab. Dharmas Raya",2009,69.63
13,"Prov. Sumatera Barat",1312,"Kab. Pasaman Barat",2005,82.76
13,"Prov. Sumatera Barat",1312,"Kab. Pasaman Barat",2006,79.83
13,"Prov. Sumatera Barat",1312,"Kab. Pasaman Barat",2007,73.57
13,"Prov. Sumatera Barat",1312,"Kab. Pasaman Barat",2008,81.87
13,"Prov. Sumatera Barat",1312,"Kab. Pasaman Barat",2009,68.89
13,"Prov. Sumatera Barat",1371,"Kota Padang",2005,99.29
13,"Prov. Sumatera Barat",1371,"Kota Padang",2006,99.25
13,"Prov. Sumatera Barat",1371,"Kota Padang",2007,99.7
13,"Prov. Sumatera Barat",1371,"Kota Padang",2008,99.08
13,"Prov. Sumatera Barat",1371,"Kota Padang",2009,100
13,"Prov. Sumatera Barat",1372,"Kota Solok",2005,96.15
13,"Prov. Sumatera Barat",1372,"Kota Solok",2006,96.35
13,"Prov. Sumatera Barat",1372,"Kota Solok",2007,97.26
13,"Prov. Sumatera Barat",1372,"Kota Solok",2008,96.83
13,"Prov. Sumatera Barat",1372,"Kota Solok",2009,100
13,"Prov. Sumatera Barat",1373,"Kota Sawah Lunto",2005,90.85
13,"Prov. Sumatera Barat",1373,"Kota Sawah Lunto",2006,92.39
13,"Prov. Sumatera Barat",1373,"Kota Sawah Lunto",2007,93.12
13,"Prov. Sumatera Barat",1373,"Kota Sawah Lunto",2008,94.91
13,"Prov. Sumatera Barat",1373,"Kota Sawah Lunto",2009,74.67
13,"Prov. Sumatera Barat",1374,"Kota Padang Panjang",2005,100
13,"Prov. Sumatera Barat",1374,"Kota Padang Panjang",2006,100
13,"Prov. Sumatera Barat",1374,"Kota Padang Panjang",2007,98.96
13,"Prov. Sumatera Barat",1374,"Kota Padang Panjang",2008,99.38
13,"Prov. Sumatera Barat",1374,"Kota Padang Panjang",2009,100
13,"Prov. Sumatera Barat",1375,"Kota Bukittinggi",2005,98.11
13,"Prov. Sumatera Barat",1375,"Kota Bukittinggi",2006,99.52
13,"Prov. Sumatera Barat",1375,"Kota Bukittinggi",2007,99.18
13,"Prov. Sumatera Barat",1375,"Kota Bukittinggi",2008,98.93
13,"Prov. Sumatera Barat",1375,"Kota Bukittinggi",2009,92.29
13,"Prov. Sumatera Barat",1376,"Kota Payakumbuh",2005,99.49
13,"Prov. Sumatera Barat",1376,"Kota Payakumbuh",2006,98.03
